order_count,total_payment,avg_review_score,avg_delivery_days,days_since_last_purchase
1,37.58,5.0,5.0,417
1,290.02,5.0,13.0,583
1,201.96,5.0,7.0,162
1,152.74,4.0,8.0,352
1,55.22,1.0,85.0,168
1,30.19,3.0,7.0,204
1,295.93,1.0,25.0,546
1,30.27,1.0,15.0,324
1,270.65,3.0,14.0,176
1,269.95,5.0,3.0,128
1,113.13,5.0,7.0,329
1,101.73,1.0,8.0,318
1,68.34,5.0,14.0,237
1,811.51,5.0,6.0,170
3,722.6099999999999,5.0,10.5,376
1,801.81,5.0,10.0,632
1,114.45,3.0,20.0,354
1,136.7,4.0,5.0,151
1,254.84,5.0,10.0,585
1,195.72,5.0,1.0,83
1,160.12,5.0,27.0,379
1,41.2,4.0,7.0,436
2,206.8,4.0,12.0,264
1,106.02,4.0,13.0,506
1,138.74,5.0,12.0,172
1,86.73,4.0,12.0,505
1,194.73,5.0,13.0,434
1,34.24,5.0,1.0,57
1,30.22,5.0,5.0,69
1,51.1,3.0,4.0,128
1,40.37,3.0,1.0,99
1,150.22,4.0,14.0,637
1,194.12,5.0,13.0,264
1,320.05,5.0,33.0,609
1,198.72,5.0,10.0,229
1,1262.92,1.0,14.0,309
1,30.69,4.0,11.0,61
1,67.77,1.0,5.0,502
1,501.38,5.0,32.0,741
1,81.63,5.0,14.0,439
1,396.0,5.0,3.0,84
1,102.13,5.0,11.0,130
1,184.03,5.0,16.0,205
1,148.15,5.0,6.0,480
1,181.6,5.0,23.0,364
1,37.83,2.0,6.0,78
1,47.77,1.0,3.0,238
1,45.0,3.0,12.0,489
1,128.48,4.0,9.0,160
1,113.14,5.0,5.0,168
1,79.56,5.0,12.0,455
1,391.72,1.0,4.0,131
1,28.7,5.0,13.0,258
1,94.88,5.0,17.0,585
1,112.24,5.0,16.0,102
1,394.52,5.0,9.0,73
1,40.78,5.0,19.0,301
1,88.68,5.0,12.0,383
1,84.23,2.0,10.0,327
1,227.26,1.0,26.0,139
1,644.54,5.0,7.0,185
1,104.05,5.0,6.0,149
1,216.14,5.0,8.0,393
2,604.06,5.0,14.0,404
1,201.66,3.0,3.0,368
1,186.43,5.0,16.0,265
1,124.52,5.0,13.0,264
1,147.98,5.0,12.0,130
1,91.01,4.0,8.0,183
1,110.04,4.0,10.0,378
1,136.6,5.0,10.0,180
1,112.27,5.0,7.0,569
1,86.14,5.0,20.0,537
1,90.76,5.0,8.0,309
1,67.67,4.0,2.0,56
1,79.68,5.0,8.0,181
1,3048.36,5.0,10.0,355
1,124.42,5.0,12.0,111
1,88.44,5.0,6.0,90
1,665.87,5.0,17.0,417
1,54.0,4.0,6.0,442
1,85.42,5.0,23.0,605
1,169.09,4.0,6.0,160
1,112.3,5.0,2.0,392
1,63.67,5.0,18.0,629
1,109.11,5.0,5.0,177
1,148.9,4.0,11.0,110
2,235.16,4.5,17.0,401
1,110.3,4.0,6.0,589
1,245.68,5.0,5.0,574
1,132.52,5.0,11.0,149
1,78.42,5.0,3.0,81
1,141.94,5.0,18.0,550
1,160.76,5.0,26.0,238
1,196.22,3.0,9.0,421
1,1252.81,5.0,14.0,400
1,95.43,5.0,5.0,129
1,17.38,5.0,3.0,194
1,102.39,5.0,9.0,72
1,71.16,5.0,10.0,189
1,89.88,2.0,46.0,238
1,216.64,3.0,24.0,238
1,115.58,4.0,7.0,155
1,66.73,3.0,16.0,148
1,600.43,2.0,133.0,305
1,579.35,5.0,25.0,236
1,135.49,5.0,11.0,461
1,211.93,5.0,13.0,211
1,1372.1,5.0,18.0,96
1,102.64,1.0,8.0,275
1,84.42,5.0,2.0,126
1,411.21,5.0,9.0,360
1,46.54,5.0,3.0,158
1,180.3,5.0,7.0,267
1,103.27,4.0,11.0,233
1,58.38,5.0,10.0,269
1,45.95,5.0,13.0,546
1,208.51,4.0,9.0,311
1,42.58,5.0,4.0,269
1,106.16,4.0,7.0,389
1,55.1,5.0,5.0,400
1,34.22,5.0,6.0,208
1,34.71,5.0,5.0,534
1,101.14,5.0,5.0,591
1,115.37,5.0,2.0,147
1,315.08,5.0,1.0,218
1,132.26,5.0,5.0,62
1,153.61,5.0,7.0,110
1,40.09,5.0,8.0,301
1,113.99,5.0,4.0,193
1,45.7,4.0,13.0,531
1,126.92,5.0,9.0,246
1,27.09,3.0,7.0,275
1,114.15,3.0,3.0,163
1,35.36,5.0,3.0,81
1,196.02,5.0,7.0,408
1,38.23,5.0,6.0,68
1,229.5,4.0,18.0,234
1,70.79,4.0,21.0,532
1,36.94,4.0,7.0,618
1,192.66,5.0,6.0,411
1,125.32,4.0,15.0,219
1,61.75,5.0,7.0,337
1,273.67,5.0,14.0,91
1,57.18,3.0,31.0,213
1,44.82,5.0,4.0,102
1,71.15,5.0,12.0,295
1,264.39,5.0,10.0,296
1,284.9,1.0,1.0,274
1,59.05,5.0,7.0,373
1,280.56,5.0,10.0,425
1,90.18,1.0,26.0,96
1,41.84,1.0,13.0,320
1,373.5,4.0,29.0,212
1,104.26,2.0,13.0,232
1,84.23,3.0,10.0,267
1,339.56,5.0,1.0,127
1,160.57,5.0,2.0,351
1,386.15,4.0,13.0,280
1,78.54,3.0,8.0,78
1,155.03,4.0,17.0,260
1,318.92,3.0,10.0,194
1,201.08,3.0,6.0,235
1,126.19,3.0,10.0,125
1,69.97,5.0,14.0,170
1,878.94,4.0,17.0,154
1,212.88,5.0,17.0,150
1,99.43,1.0,4.0,361
1,119.57,5.0,19.0,155
1,190.48,5.0,20.0,280
1,319.05,2.0,6.0,204
2,154.66,5.0,3.5,326
1,168.63,4.0,26.0,176
1,89.75,1.0,7.0,289
1,31.84,5.0,6.0,342
1,117.31,5.0,11.0,523
1,116.36,5.0,26.0,271
1,153.1,2.0,15.0,121
1,148.57,5.0,4.0,563
1,123.05,4.0,4.0,124
2,34.97,1.0,15.0,177
1,77.57,3.0,9.0,422
1,396.2,5.0,14.0,435
1,159.82,5.0,7.0,308
1,47.04,5.0,20.0,216
1,123.47,5.0,11.0,315
2,146.3,4.5,10.5,344
1,131.81,1.0,22.0,482
1,439.56,3.0,13.0,253
1,94.17,4.0,6.0,92
1,165.29,2.0,30.0,227
2,375.67,5.0,15.0,267
1,145.66,5.0,11.0,250
1,149.78,5.0,6.0,210
1,117.37,5.0,9.0,69
1,130.88,5.0,15.0,150
1,72.76,1.0,24.0,326
1,58.64,5.0,8.0,302
1,68.35,5.0,21.0,105
1,113.55,4.0,24.0,212
1,89.73,5.0,2.0,62
1,142.1,4.0,9.0,353
1,673.23,1.0,56.0,115
1,27.68,2.0,11.0,279
1,48.27,5.0,4.0,441
1,61.75,5.0,8.0,311
1,62.5,5.0,8.0,409
1,71.14,3.0,6.0,484
1,351.5,5.0,10.0,79
1,155.64,1.0,22.0,325
1,62.69,5.0,6.0,208
1,279.98,2.0,5.0,308
1,175.32,5.0,17.0,464
1,72.15,4.0,17.0,219
1,75.17,5.0,14.0,491
1,235.92,4.0,12.0,321
1,187.62,5.0,8.0,527
1,495.9,4.0,7.0,466
1,188.27,5.0,3.0,157
1,79.81,5.0,8.0,343
1,67.98,5.0,2.0,387
1,534.69,5.0,9.0,330
1,56.6,5.0,2.0,86
1,126.12,5.0,9.0,400
1,47.9,5.0,13.0,298
1,132.04,5.0,9.0,95
1,34.0,1.0,13.0,347
1,64.0,5.0,5.0,378
1,48.95,2.0,18.0,572
1,139.52,5.0,14.0,372
1,2106.54,2.0,19.0,283
1,106.43,3.0,2.0,245
1,712.29,5.0,12.0,273
1,259.94,1.0,23.0,327
1,63.0,2.0,6.0,86
1,113.62,1.0,24.0,326
1,58.71,5.0,12.0,191
1,57.83,5.0,13.0,141
1,42.23,4.0,15.0,201
1,80.36,2.0,33.0,597
1,16.62,5.0,6.0,646
1,251.76,2.0,17.0,394
1,82.16,4.0,3.0,116
1,324.88,5.0,5.0,343
1,172.55,3.0,5.0,181
1,131.78,4.0,18.0,152
1,44.02,4.0,5.0,537
1,63.29,1.0,21.0,208
1,180.95,5.0,9.0,171
1,453.72,1.0,10.0,325
1,389.8,5.0,9.0,391
1,216.14,1.0,26.0,318
1,68.41,5.0,16.0,317
1,449.9,3.0,7.0,239
1,185.94,5.0,9.0,343
1,80.2,5.0,11.0,450
1,195.91,5.0,2.0,521
1,94.3,5.0,12.0,488
1,93.79,5.0,10.0,145
1,138.03,2.0,63.0,394
1,36.59,5.0,18.0,242
1,250.61,5.0,13.0,227
1,308.42,5.0,24.0,393
1,167.39,1.0,46.0,228
6,110.72,5.0,9.5,650
1,301.46,5.0,17.0,68
1,27.39,5.0,1.0,84
1,76.29,5.0,4.0,167
1,203.98,5.0,20.0,393
1,101.48,1.0,46.0,310
1,235.61,5.0,6.0,365
1,302.37,5.0,11.0,459
1,117.97,3.0,5.0,276
1,133.35,5.0,9.0,432
1,55.62,5.0,22.0,737
1,224.82,5.0,9.0,72
1,1968.4,3.0,6.0,329
1,31.72,5.0,13.0,427
1,94.32,5.0,4.0,591
1,107.78,5.0,13.0,197
1,131.73,5.0,5.0,522
1,105.63,3.0,9.0,204
1,253.18,4.0,9.0,229
1,94.4,5.0,9.0,313
1,56.75,5.0,6.0,425
1,69.97,4.0,14.0,176
1,90.75,4.0,20.0,313
1,34.22,5.0,14.0,63
1,157.21,5.0,3.0,238
1,54.37,4.0,11.0,122
1,25.77,4.0,1.0,477
1,390.96,5.0,14.0,398
1,85.45,5.0,20.0,343
1,22.39,5.0,1.0,86
1,55.79,4.0,6.0,162
1,803.3399999999999,1.0,16.0,319
1,149.99,4.0,9.0,627
1,118.43,4.0,7.0,170
1,144.35,5.0,25.0,316
1,234.34,5.0,3.0,611
1,83.41,4.0,6.0,404
1,47.53,4.0,3.0,114
1,161.86,1.0,15.0,252
1,398.74,3.0,12.0,68
1,681.12,5.0,17.0,90
1,110.55,5.0,5.0,164
1,64.75,5.0,17.0,442
1,57.51,5.0,2.0,87
1,108.19,4.0,13.0,365
1,73.47,4.0,12.0,117
1,37.37,4.0,2.0,64
1,212.2,5.0,13.0,322
1,218.65,2.0,38.0,318
1,72.18,5.0,11.0,76
1,127.14,1.0,5.0,325
1,52.78,5.0,6.0,190
1,87.71,5.0,14.0,489
1,51.59,5.0,3.0,323
1,117.36,5.0,8.0,177
1,66.69,5.0,10.0,417
2,312.43,5.0,5.0,321
1,176.75,5.0,10.0,218
2,375.97,4.2,17.0,326
1,92.57,4.0,19.0,298
1,65.13,5.0,7.0,195
1,193.65,4.0,7.0,191
1,104.37,5.0,8.0,427
1,50.32,4.0,9.0,93
1,265.95,4.0,7.0,739
1,138.72,4.0,10.0,191
1,142.1,2.0,7.0,365
1,30.1,5.0,9.0,253
1,116.94,5.0,23.0,381
1,227.12,5.0,4.0,313
1,43.29,2.0,19.0,379
1,132.0,5.0,11.0,355
1,197.49,4.0,7.0,55
1,44.62,5.0,15.0,366
1,1980.5,5.0,5.0,443
1,125.42,5.0,11.0,432
1,99.95,1.0,3.0,186
1,148.71,3.0,55.0,115
1,33.62,3.0,7.0,268
1,41.1,3.0,11.0,349
2,258.39,2.5,9.5,132
1,494.37,3.0,10.0,202
1,127.05,1.0,51.0,244
1,70.14,5.0,4.0,385
1,205.76,5.0,28.0,326
1,117.39,5.0,13.0,211
1,118.25,4.0,9.0,184
1,66.58,4.0,20.0,479
1,121.94,2.0,8.0,133
1,130.15,5.0,18.0,292
1,40.23,3.0,19.0,154
1,63.52,5.0,11.0,635
1,38.17,5.0,1.0,421
1,632.84,3.0,18.0,322
1,152.77,1.0,37.0,315
1,147.06,4.0,11.0,377
1,185.57,5.0,9.0,476
1,425.28,4.0,11.0,134
2,240.08,5.0,4.0,429
1,77.57,4.0,16.0,453
1,689.93,5.0,9.0,276
2,333.04,5.0,25.5,194
1,44.21,4.0,21.0,279
1,220.28,5.0,5.0,189
1,557.12,4.0,11.0,594
1,54.1,5.0,5.0,369
3,283.89,1.0,4.0,21
1,67.44,5.0,8.0,61
1,298.22,5.0,14.0,284
1,231.27,4.0,17.0,449
1,104.79,5.0,4.0,156
1,122.17,5.0,2.0,450
1,589.47,5.0,8.0,234
1,56.37,5.0,7.0,91
1,143.49,5.0,20.0,84
1,74.05,5.0,6.0,380
1,30.1,5.0,8.0,359
1,149.23,5.0,5.0,212
1,43.29,5.0,6.0,194
1,170.77,5.0,14.0,171
1,619.34,5.0,6.0,281
1,154.53,5.0,16.0,189
1,167.6,5.0,10.0,137
1,41.13,5.0,7.0,83
1,62.01,4.0,5.0,402
1,61.27,5.0,5.0,69
1,45.78,3.0,7.0,57
2,384.86,5.0,12.0,104
1,49.42,2.0,10.0,577
1,1255.71,5.0,9.0,67
1,56.22,3.0,12.0,187
1,170.53,5.0,13.0,276
2,257.36,5.0,5.666666666666667,203
1,42.03,5.0,17.0,242
1,92.57,5.0,4.0,355
1,434.66,5.0,7.0,205
1,65.11,5.0,12.0,406
1,117.79,5.0,6.0,63
1,881.6,5.0,16.0,371
1,117.85,4.0,20.0,406
1,114.77,4.0,6.0,539
1,172.23,5.0,19.0,279
1,91.07,5.0,9.0,555
1,646.16,3.0,4.0,492
1,245.27,5.0,8.0,323
1,112.7,3.0,6.0,263
1,297.27,4.0,22.0,427
1,48.94,5.0,5.0,168
1,156.63,5.0,4.0,211
1,262.16,1.0,15.0,226
1,76.57,4.0,9.0,374
1,42.59,5.0,12.0,447
1,46.69,5.0,12.0,481
1,123.69,4.0,7.0,492
1,214.13,4.0,4.0,72
1,178.9,5.0,19.0,85
1,55.78,5.0,24.0,254
1,37.72,5.0,6.0,419
1,56.13,4.0,5.0,385
1,252.89,4.0,21.0,210
1,80.68,1.0,32.0,226
1,221.79,3.0,41.0,251
1,1586.47,3.0,25.0,265
1,185.47,5.0,14.0,256
1,41.03,5.0,14.0,175
1,817.72,5.0,4.0,318
1,217.64,4.0,15.0,400
1,86.58,5.0,12.0,117
1,3291.6,1.0,23.0,281
1,213.9,5.0,22.0,220
1,192.38,1.0,23.0,330
1,236.55,4.0,15.0,398
1,520.96,5.0,6.0,121
1,53.0,1.0,27.0,238
1,940.84,4.0,16.0,583
1,234.56,3.0,10.0,254
1,102.43,4.0,11.0,211
1,821.04,3.0,9.0,349
1,224.1,5.0,9.0,127
1,278.1,5.0,12.0,205
1,147.39,5.0,6.0,301
1,42.5,5.0,7.0,61
1,76.66,3.0,7.0,636
1,75.2,5.0,8.0,142
1,201.75,5.0,10.0,171
1,64.59,5.0,9.0,232
1,207.98,5.0,11.0,84
2,113.49,5.0,4.5,399
1,113.46,3.0,19.0,154
1,36.69,5.0,31.0,257
1,38.28,5.0,1.0,149
1,762.56,5.0,21.0,145
1,496.76,5.0,9.0,275
2,1867.74,5.0,6.2,639
1,77.89,4.0,9.0,241
1,78.65,4.0,14.0,306
2,198.82,2.0,9.0,360
1,35.77,5.0,3.0,149
1,510.3,1.0,21.0,168
1,138.52,4.0,27.0,184
1,144.01,5.0,17.0,116
1,55.3,4.0,18.0,200
1,365.98,4.0,10.0,331
1,122.13,5.0,8.0,276
1,102.86,5.0,12.0,503
1,208.16,4.0,20.0,613
1,427.48,5.0,7.0,373
1,32.77,3.0,4.0,417
1,302.44,5.0,13.0,411
1,30.13,5.0,9.0,115
1,82.97,1.0,23.0,595
1,276.21,5.0,8.0,274
2,93.55,4.5,9.0,459
1,227.27,5.0,9.0,471
1,315.75,5.0,8.0,268
1,240.73,3.0,9.0,562
1,95.0,5.0,7.0,341
1,117.48,5.0,6.0,112
1,76.61,5.0,7.0,69
1,92.59,5.0,8.0,423
1,59.47,5.0,18.0,221
1,47.0,3.0,3.0,501
1,77.57,5.0,17.0,390
1,80.3,5.0,6.0,68
1,70.14,5.0,12.0,204
1,41.89,5.0,7.0,211
1,26.65,5.0,6.0,230
1,49.35,4.0,7.0,358
1,67.43,5.0,4.0,198
1,927.86,5.0,14.0,383
1,88.72,5.0,12.0,413
1,205.56,3.0,7.0,237
1,99.43,5.0,16.0,149
1,36.96,2.0,8.0,93
1,991.52,3.0,12.0,339
1,68.89,1.0,11.0,404
1,818.32,5.0,7.0,329
1,133.85,5.0,12.0,299
1,87.64,5.0,7.0,302
1,87.16,5.0,35.0,267
1,39.0,5.0,3.0,520
1,415.62,5.0,1.0,414
1,62.5,5.0,14.0,267
1,53.01,2.0,11.0,390
1,369.92,4.0,11.0,269
1,42.68,3.0,27.0,390
1,70.85,5.0,3.0,164
1,200.41,5.0,5.0,196
2,148.06,4.5,4.5,375
1,263.18,3.0,11.0,244
1,123.22,5.0,4.0,436
1,244.52,5.0,8.0,468
1,129.19,5.0,8.0,112
1,48.21,4.0,13.0,70
1,199.98,5.0,14.0,563
1,33.23,2.0,7.0,170
1,160.16,5.0,8.0,89
1,214.14,4.0,8.0,362
1,75.74,5.0,1.0,99
1,100.04,4.0,8.0,640
1,154.38,4.0,11.0,184
2,227.85,4.0,7.5,261
1,137.08,3.0,14.0,424
1,827.92,5.0,11.0,468
1,60.0,5.0,6.0,356
1,127.32,5.0,8.0,191
1,117.85,2.0,8.0,484
1,77.16,4.0,5.0,346
1,78.83,5.0,3.0,65
1,78.09,5.0,8.0,527
1,303.34,5.0,7.0,436
1,113.81,5.0,5.0,620
1,306.24,5.0,6.0,182
1,183.12,3.0,9.0,373
1,139.99,1.0,32.0,193
1,155.63,5.0,12.0,307
1,270.89,5.0,4.0,230
1,746.8199999999999,1.0,2.0,245
1,51.03,5.0,15.0,101
1,708.32,4.0,9.0,341
1,105.77,3.0,27.0,225
1,1471.51,5.0,6.0,356
1,87.55,5.0,18.0,248
1,36.0,5.0,5.0,286
1,200.82,5.0,8.0,490
1,88.39,1.0,41.0,225
1,126.39,5.0,7.0,527
1,121.44,5.0,3.0,62
1,91.18,2.0,11.0,254
2,198.95,4.0,15.0,329
1,106.21,1.0,2.0,288
1,51.12,4.0,7.0,68
1,101.36,4.0,22.0,295
1,381.24,5.0,9.0,254
1,220.52,5.0,9.0,197
1,585.12,5.0,26.0,175
1,63.58,5.0,2.0,169
1,131.17,5.0,6.0,191
1,69.03,5.0,9.0,252
1,77.03,5.0,18.0,206
1,27.71,4.0,5.0,552
1,262.35,5.0,5.0,598
1,206.56,5.0,5.0,115
1,528.48,1.0,39.0,323
1,117.95,5.0,12.0,293
1,609.24,5.0,15.0,538
1,490.44,3.0,8.0,171
1,32.38,4.0,4.0,232
1,71.06,5.0,16.0,165
1,50.23,5.0,7.0,205
1,46.6,4.0,13.0,264
1,298.3,5.0,30.0,337
1,64.0,5.0,12.0,237
1,156.74,4.0,33.0,327
1,403.0,1.0,7.0,104
1,122.17,4.0,6.0,512
1,167.96,4.0,7.0,79
1,310.53,5.0,60.0,216
1,302.46,5.0,10.0,373
1,73.34,4.0,11.0,425
1,135.08,2.0,13.0,327
1,68.45,5.0,11.0,224
1,31.71,5.0,5.0,236
1,78.18,5.0,6.0,86
1,42.39,5.0,4.0,165
1,75.2,4.0,10.0,121
1,85.14999999999999,4.0,8.0,353
1,37.5,4.0,6.0,519
1,63.1,5.0,7.0,70
1,65.28,1.0,13.0,494
1,52.85,5.0,5.0,64
1,283.56,5.0,7.0,56
1,33.88,3.0,10.0,139
1,126.55,4.0,7.0,121
1,82.84,5.0,9.0,322
1,116.19,3.0,8.0,168
1,82.83,4.0,10.0,144
1,82.9,5.0,7.0,174
1,29.77,5.0,2.0,368
1,40.84,5.0,26.0,156
1,67.02,4.0,12.0,273
1,149.42,4.0,6.0,111
1,146.04,5.0,7.0,170
1,157.21,5.0,4.0,244
1,45.0,5.0,9.0,364
1,187.24,5.0,3.0,439
1,112.14,5.0,5.0,308
1,622.08,4.0,25.0,195
1,96.59,5.0,7.0,359
1,157.3,1.0,9.0,293
1,188.4,1.0,49.0,326
1,100.82,2.0,25.0,313
1,71.14,4.0,38.0,269
1,52.53,4.0,6.0,189
1,48.24,5.0,3.0,371
1,68.0,4.0,9.0,267
1,97.72,4.0,8.0,370
1,52.53,4.0,14.0,433
1,67.44,5.0,5.0,62
1,21.43,5.0,5.0,327
1,100.9,5.0,3.0,168
1,27.77,5.0,5.0,490
1,86.8,5.0,21.0,509
1,28.09,5.0,4.0,272
2,283.18,5.0,17.666666666666668,418
1,35.46,5.0,21.0,575
1,105.38,5.0,5.0,309
1,60.65,4.0,20.0,617
1,69.94,5.0,10.0,170
1,217.15,5.0,7.0,379
1,98.02,2.0,6.0,316
1,133.25,5.0,6.0,159
1,205.61,5.0,15.0,305
1,235.64,5.0,5.0,333
1,122.43,1.0,20.0,66
1,44.09,5.0,13.0,322
1,89.28,1.0,6.0,475
1,51.85,5.0,13.0,484
1,67.5,5.0,18.0,243
1,39.46,5.0,1.0,51
1,175.54,5.0,5.0,119
1,360.38,2.0,8.0,65
1,32.09,5.0,8.0,476
1,72.52,5.0,28.0,372
1,64.23,4.0,7.0,184
1,83.41,5.0,11.0,313
1,140.04,5.0,16.0,281
1,104.56,5.0,19.0,236
1,45.09,4.0,11.0,249
1,24.1,5.0,8.0,442
1,39.04,5.0,17.0,171
1,109.42,4.0,9.0,155
1,91.08,5.0,17.0,78
1,47.52,5.0,5.0,160
1,820.68,5.0,7.0,126
1,265.76,4.0,6.0,68
1,166.92,5.0,6.0,173
1,155.23,5.0,13.0,242
1,252.09,5.0,7.0,271
1,267.9,5.0,8.0,352
1,99.9,5.0,14.0,163
1,38.01,5.0,6.0,238
1,192.76,2.0,38.0,234
1,630.36,5.0,12.0,391
1,48.3,4.0,11.0,126
1,162.65,5.0,13.0,300
1,240.41,5.0,8.0,155
2,132.72,5.0,23.5,244
1,189.66,5.0,12.0,186
1,60.86,3.0,15.0,575
1,50.85,5.0,9.0,407
1,105.97,5.0,30.0,288
1,414.2,1.0,8.0,266
1,31.96,1.0,20.0,116
1,244.15,5.0,3.0,431
1,174.88,5.0,11.0,245
2,218.63,4.0,4.0,135
1,88.22,5.0,5.0,161
1,73.13,5.0,13.0,252
1,115.35,5.0,5.0,444
1,72.68,5.0,3.0,341
1,157.78,4.0,16.0,157
1,31.34,2.0,10.0,320
1,36.77,3.0,3.0,522
1,152.06,3.0,20.0,632
1,158.79,4.0,2.0,414
1,205.95,4.0,10.0,72
1,126.11,2.0,5.0,524
1,77.57,5.0,9.0,390
1,95.31,1.0,23.0,402
1,114.84,5.0,20.0,259
1,42.5,5.0,7.0,124
1,995.48,1.0,4.0,634
1,106.22,5.0,6.0,287
1,133.58,5.0,20.0,385
1,63.09,4.0,8.0,363
1,351.25,5.0,10.0,79
2,257.93,1.0,5.666666666666667,322
1,143.71,4.0,6.0,418
1,137.41,5.0,6.0,177
1,35.0,5.0,7.0,251
1,88.37,5.0,6.0,320
1,162.55,5.0,6.0,277
1,83.23,4.0,5.0,440
1,46.35,4.0,10.0,254
1,275.18,2.0,6.0,81
1,99.7,5.0,12.0,425
1,232.9,5.0,10.0,326
1,199.0,5.0,16.0,172
1,99.43,5.0,2.0,385
1,336.12,5.0,22.0,232
1,82.34,1.0,18.0,542
1,93.03,1.0,14.0,208
1,42.27,4.0,4.0,339
1,153.2,4.0,21.0,233
1,65.0,1.0,100.0,281
1,49.39,5.0,3.0,214
1,36.65,5.0,14.0,299
1,74.89,5.0,11.0,226
1,99.88,1.0,14.0,79
1,37.61,5.0,7.0,171
1,229.37,5.0,10.0,95
1,53.33,1.0,7.0,110
2,120.32,4.5,6.0,192
1,194.37,5.0,6.0,66
1,167.6,5.0,18.0,322
1,99.7,4.0,24.0,499
1,146.18,2.0,12.0,237
1,56.01,4.0,11.0,319
1,327.51,1.0,10.0,150
2,211.24,5.0,14.5,261
1,43.13,1.0,34.0,211
1,133.47,4.0,12.0,91
1,72.64,5.0,14.0,337
1,602.56,3.0,1.0,421
1,1201.55,5.0,6.0,169
1,32.38,4.0,5.0,230
1,72.76,5.0,6.0,184
1,796.12,5.0,11.0,398
1,40.22,5.0,7.0,129
1,1404.72,2.0,5.0,73
1,86.72,5.0,1.0,323
1,51.79,5.0,7.0,163
1,190.84,1.0,28.0,352
1,98.68,5.0,11.0,134
1,177.76,3.0,19.0,579
1,270.02,4.0,1.0,512
1,173.49,4.0,5.0,61
1,185.89,4.0,7.0,425
1,132.55,4.0,12.0,90
1,256.11,5.0,10.0,494
1,85.01,1.0,10.0,166
1,55.53,5.0,5.0,242
2,131.08,4.5,7.5,74
1,401.24,4.0,18.0,537
1,124.22,1.0,25.0,593
1,108.07,4.0,10.0,136
1,65.78,4.0,10.0,459
1,36.28,3.0,10.0,411
2,395.55,5.0,13.0,313
1,60.46,5.0,16.0,532
1,216.14,5.0,14.0,499
1,117.85,5.0,14.0,228
1,117.48,4.0,6.0,90
1,51.27,5.0,7.0,386
1,173.59,5.0,10.0,188
1,489.2,2.0,7.0,226
1,112.3,3.0,4.0,309
1,98.51,4.0,15.0,349
1,79.61,5.0,6.0,586
1,87.32,1.0,6.0,154
1,242.0,5.0,13.0,386
1,89.48,5.0,13.0,209
1,91.18,5.0,12.0,241
1,278.0,5.0,12.0,62
1,155.84,4.0,14.0,211
1,16.09,5.0,5.0,133
1,206.63,5.0,9.0,333
2,356.85,5.0,6.5,163
1,47.28,4.0,27.0,140
1,225.71,5.0,13.0,329
1,169.87,5.0,8.0,225
1,128.48,1.0,15.0,161
1,42.78,4.0,6.0,133
1,254.01,5.0,2.0,364
2,252.0,2.0,2.0,342
1,89.03,5.0,6.0,420
1,62.0,5.0,8.0,80
1,102.64,1.0,44.0,275
1,65.63,5.0,5.0,236
1,76.51,5.0,6.0,127
1,32.68,1.0,3.0,234
1,346.38,5.0,9.0,564
1,41.24,5.0,3.0,499
1,29.22,5.0,3.0,451
1,40.27,2.0,3.0,285
1,93.48,5.0,17.0,592
1,234.84,5.0,7.0,205
1,102.74,5.0,8.0,448
1,38.2,5.0,10.0,464
1,65.62,4.0,18.0,476
1,109.89,4.0,8.0,129
1,50.85,5.0,7.0,365
1,193.16,5.0,4.0,151
2,252.3,5.0,6.5,62
1,52.77,5.0,5.0,453
1,109.23,5.0,9.0,200
1,912.65,2.0,15.0,281
1,31.6,5.0,13.0,504
1,175.72,5.0,12.0,75
1,84.23,5.0,5.0,529
1,109.97,1.0,19.0,280
1,698.45,3.0,8.0,132
1,92.64,2.0,4.0,57
1,100.77,5.0,23.0,228
1,228.51,2.0,11.0,226
1,550.9,1.0,5.0,54
1,105.87,5.0,7.0,350
1,75.53,5.0,7.0,567
1,33.68,4.0,8.0,268
1,188.01,3.0,4.0,132
1,195.49,1.0,17.0,229
1,164.79,3.0,25.0,311
1,74.03,1.0,11.0,363
1,1633.75,5.0,7.0,106
1,28.01,5.0,1.0,197
1,109.81,5.0,6.0,68
1,89.62,5.0,14.0,369
1,141.14,1.0,37.0,270
1,176.4,1.0,23.0,590
1,60.46,5.0,12.0,560
1,26.9,5.0,4.0,117
1,38.28,5.0,7.0,247
1,41.88,4.0,30.0,497
1,56.78,3.0,9.0,497
1,158.1,4.0,3.0,295
1,868.93,5.0,13.0,190
1,138.6,1.0,27.0,329
1,149.52,2.0,3.0,133
1,480.26,5.0,6.0,280
1,32.37,4.0,7.0,154
1,138.6,5.0,19.0,232
1,61.93,5.0,13.0,358
1,78.97,5.0,8.0,94
1,163.71,5.0,12.0,188
1,212.94,3.0,15.0,164
1,88.45,5.0,5.0,153
1,91.89,5.0,18.0,271
1,48.87,5.0,6.0,166
1,672.1,4.0,4.0,55
1,34.09,5.0,6.0,459
1,76.38,5.0,15.0,211
1,240.93,5.0,5.0,276
1,57.72,4.0,1.0,161
1,258.44,4.0,7.0,376
1,75.07,5.0,16.0,438
1,620.29,5.0,10.0,361
1,631.76,5.0,8.0,545
1,106.21,4.0,5.0,283
1,117.83,5.0,12.0,280
1,61.88,5.0,11.0,469
1,61.7,5.0,9.0,262
1,218.63,5.0,11.0,382
1,94.67,3.0,9.0,166
1,1348.66,5.0,13.0,251
1,61.1,3.0,10.0,96
